VB,DT,MD,0.00583941605839416
VB,DT,NNP,0.01897810218978102
VB,DT,TO,0.00291970802919708
VB,DT,IN,0.0072992700729927005
VB,DT,VBN,0.0072992700729927005
VB,DT,VBD,0.00145985401459854
VB,DT,VBZ,0.00145985401459854
VB,DT,WDT,0.00145985401459854
VB,DT,RB,0.00145985401459854
VB,DT,RBS,0.00291970802919708
VB,DT,JJS,0.00145985401459854
VB,DT,CD,0.00145985401459854
VB,DT,VBG,0.00145985401459854
VB,DT,WRB,0.00145985401459854
DT,JJ,VB,0.001519756838905775
DT,JJ,NN,0.7948328267477204
DT,JJ,NNP,0.010638297872340425
DT,JJ,VBZ,0.013677811550151976
DT,JJ,NNS,0.06990881458966565
DT,JJ,JJ,0.0425531914893617
DT,JJ,WDT,0.001519756838905775
DT,JJ,RB,0.004559270516717325
DT,JJ,VBN,0.004559270516717325
DT,JJ,CC,0.019756838905775075
DT,JJ,VBD,0.015197568389057751
DT,JJ,IN,0.0121580547112462
DT,JJ,TO,0.0060790273556231
DT,JJ,CD,0.001519756838905775
DT,JJ,,0.001519756838905775
JJ,VB,RB,0.25
JJ,VB,PRP$,0.5
JJ,VB,JJ,0.25
VB,RB,DT,0.07317073170731707
VB,RB,WRB,0.012195121951219513
VB,RB,NNP,0.036585365853658534
VB,RB,TO,0.024390243902439025
VB,RB,JJ,0.23170731707317074
VB,RB,MD,0.012195121951219513
VB,RB,VBZ,0.024390243902439025
VB,RB,CC,0.06097560975609756
VB,RB,VBP,0.012195121951219513
VB,RB,IN,0.15853658536585366
VB,RB,VB,0.08536585365853659
VB,RB,VBG,0.024390243902439025
VB,RB,NN,0.04878048780487805
VB,RB,NNS,0.024390243902439025
VB,RB,PDT,0.012195121951219513
VB,RB,RB,0.04878048780487805
VB,RB,VBD,0.012195121951219513
VB,RB,CD,0.024390243902439025
VB,RB,VBN,0.036585365853658534
VB,RB,WP,0.012195121951219513
VB,RB,,0.024390243902439025
RB,DT,JJ,0.14814814814814814
RB,DT,NN,0.7037037037037037
RB,DT,IN,0.024691358024691357
RB,DT,NNS,0.024691358024691357
RB,DT,RB,0.012345679012345678
RB,DT,VBP,0.012345679012345678
RB,DT,RBR,0.012345679012345678
RB,DT,JJS,0.037037037037037035
RB,DT,MD,0.012345679012345678
RB,DT,VBD,0.012345679012345678
JJ,NN,PRP,0.017029328287606435
JJ,NN,CC,0.033112582781456956
JJ,NN,,0.39924314096499525
JJ,NN,WDT,0.004730368968779565
JJ,NN,VBZ,0.04446546830652791
JJ,NN,NN,0.07852412488174078
JJ,NN,NNP,0.014191106906338695
JJ,NN,DT,0.01229895931882687
JJ,NN,JJ,0.005676442762535478
JJ,NN,TO,0.04257332071901608
JJ,NN,VBD,0.09271523178807947
JJ,NN,IN,0.16177861873226113
JJ,NN,WP,0.010406811731315043
JJ,NN,MD,0.04068117313150426
JJ,NN,VB,0.010406811731315043
JJ,NN,NNS,0.00946073793755913
JJ,NN,PRP$,0.000946073793755913
JJ,NN,VBN,0.004730368968779565
JJ,NN,RB,0.004730368968779565
JJ,NN,VBG,0.005676442762535478
JJ,NN,VBP,0.005676442762535478
JJ,NN,CD,0.000946073793755913
NN,PRP,VBP,0.24623115577889448
NN,PRP,DT,0.010050251256281407
NN,PRP,MD,0.12562814070351758
NN,PRP,VBZ,0.135678391959799
NN,PRP,VBD,0.40703517587939697
NN,PRP,VB,0.010050251256281407
NN,PRP,RB,0.04522613065326633
NN,PRP,CC,0.010050251256281407
NN,PRP,VBG,0.005025125628140704
NN,PRP,IN,0.005025125628140704
PRP,VBP,,0.11550802139037433
PRP,VBP,IN,0.1358288770053476
PRP,VBP,DT,0.1518716577540107
PRP,VBP,NNS,0.0213903743315508
PRP,VBP,RB,0.059893048128342244
PRP,VBP,TO,0.052406417112299465
PRP,VBP,VB,0.08342245989304813
PRP,VBP,JJ,0.07593582887700535
PRP,VBP,NN,0.025668449197860963
PRP,VBP,WP,0.022459893048128343
PRP,VBP,MD,0.008556149732620321
PRP,VBP,WDT,0.009625668449197862
PRP,VBP,WRB,0.0042780748663101605
PRP,VBP,PRP,0.06096256684491978
PRP,VBP,VBN,0.0374331550802139
PRP,VBP,NNP,0.033155080213903745
PRP,VBP,VBD,0.011764705882352941
PRP,VBP,EX,0.0032085561497326204
PRP,VBP,VBG,0.022459893048128343
PRP,VBP,PRP$,0.016042780748663103
PRP,VBP,VBP,0.006417112299465241
PRP,VBP,CD,0.009625668449197862
PRP,VBP,VBZ,0.0074866310160427805
PRP,VBP,CC,0.008556149732620321
PRP,VBP,PDT,0.008556149732620321
PRP,VBP,RBR,0.0021390374331550803
PRP,VBP,RP,0.0021390374331550803
PRP,VBP,JJR,0.0032085561497326204
VBP,,,1.0
,CD,JJR,0.05714285714285714
,CD,NN,0.11428571428571428
,CD,NNS,0.5428571428571428
,CD,IN,0.17142857142857143
,CD,VBD,0.05714285714285714
,CD,CC,0.05714285714285714
CD,JJR,NN,0.14285714285714285
CD,JJR,JJ,0.14285714285714285
CD,JJR,NNS,0.5714285714285714
CD,JJR,IN,0.14285714285714285
JJR,NN,NN,0.1
JJR,NN,IN,0.35
JJR,NN,VBD,0.05
JJR,NN,PRP,0.05
JJR,NN,,0.45
NN,NN,CC,0.03090727816550349
NN,NN,,0.638085742771685
NN,NN,NN,0.08175473579262213
NN,NN,VBD,0.049850448654037885
NN,NN,PRP,0.00897308075772682
NN,NN,IN,0.07377866400797607
NN,NN,VB,0.006979062811565304
NN,NN,NNP,0.010967098703888335
NN,NN,TO,0.022931206380857428
NN,NN,VBZ,0.018943170488534396
NN,NN,DT,0.01296111665004985
NN,NN,VBP,0.0019940179461615153
NN,NN,WDT,0.004985044865403789
NN,NN,NNS,0.007976071784646061
NN,NN,MD,0.003988035892323031
NN,NN,RB,0.010967098703888335
NN,NN,PRP$,0.0009970089730807576
NN,NN,JJ,0.003988035892323031
NN,NN,VBN,0.006979062811565304
NN,NN,RBR,0.0009970089730807576
NN,NN,JJR,0.0009970089730807576
NN,CC,NNP,0.24225352112676057
NN,CC,RB,0.030985915492957747
NN,CC,JJR,0.0028169014084507044
NN,CC,NN,0.09014084507042254
NN,CC,VBG,0.01971830985915493
NN,CC,DT,0.19436619718309858
NN,CC,PRP,0.14084507042253522
NN,CC,PRP$,0.022535211267605635
NN,CC,VBP,0.014084507042253521
NN,CC,WDT,0.02535211267605634
NN,CC,IN,0.07042253521126761
NN,CC,WRB,0.005633802816901409
NN,CC,VBZ,0.01971830985915493
NN,CC,TO,0.028169014084507043
NN,CC,VBD,0.05070422535211268
NN,CC,WP,0.005633802816901409
NN,CC,JJ,0.011267605633802818
NN,CC,VB,0.011267605633802818
NN,CC,MD,0.011267605633802818
NN,CC,WP$,0.0028169014084507044
CC,NNP,VBG,0.027888446215139442
CC,NNP,VBD,0.23904382470119523
CC,NNP,NNP,0.0398406374501992
CC,NNP,DT,0.0199203187250996
CC,NNP,TO,0.0199203187250996
CC,NNP,WRB,0.00398406374501992
CC,NNP,RB,0.027888446215139442
CC,NNP,VBZ,0.1394422310756972
CC,NNP,VBP,0.15139442231075698
CC,NNP,MD,0.08764940239043825
CC,NNP,NNS,0.0199203187250996
CC,NNP,,0.0398406374501992
CC,NNP,NN,0.14342629482071714
CC,NNP,IN,0.027888446215139442
CC,NNP,JJ,0.00398406374501992
CC,NNP,WDT,0.00398406374501992
CC,NNP,JJS,0.00398406374501992
NNP,VBG,JJ,0.05128205128205128
NNP,VBG,DT,0.1794871794871795
NNP,VBG,VBD,0.02564102564102564
NNP,VBG,RB,0.07692307692307693
NNP,VBG,NNS,0.02564102564102564
NNP,VBG,TO,0.3333333333333333
NNP,VBG,PRP,0.02564102564102564
NNP,VBG,PRP$,0.05128205128205128
NNP,VBG,VBN,0.02564102564102564
NNP,VBG,NN,0.02564102564102564
NNP,VBG,NNP,0.1794871794871795
VBG,JJ,,0.5882352941176471
VBG,JJ,NN,0.17647058823529413
VBG,JJ,CC,0.17647058823529413
VBG,JJ,VBN,0.058823529411764705
JJ,,,1.0
JJR,JJ,NN,0.11764705882352941
JJR,JJ,DT,0.11764705882352941
JJR,JJ,NNP,0.17647058823529413
JJR,JJ,IN,0.23529411764705882
JJR,JJ,PRP,0.23529411764705882
JJR,JJ,NNS,0.11764705882352941
,DT,RBR,0.01098901098901099
,DT,NNS,0.11838161838161838
,DT,NN,0.6588411588411588
,DT,RP,0.0004995004995004995
,DT,JJR,0.02147852147852148
,DT,RBS,0.0004995004995004995
,DT,JJ,0.07442557442557443
,DT,VBZ,0.02147852147852148
,DT,VBP,0.002997002997002997
,DT,NNP,0.03896103896103896
,DT,VBG,0.0034965034965034965
,DT,WDT,0.0004995004995004995
,DT,DT,0.001998001998001998
,DT,PRP,0.005494505494505495
,DT,CD,0.004495504495504496
,DT,JJS,0.004995004995004995
,DT,WP,0.0014985014985014985
,DT,VBD,0.003996003996003996
,DT,NNPS,0.004495504495504496
,DT,VBN,0.0004995004995004995
,DT,IN,0.013486513486513486
,DT,PRP$,0.0014985014985014985
,DT,RB,0.0034965034965034965
,DT,MD,0.0014985014985014985
DT,RBR,PRP,0.28125
DT,RBR,JJ,0.3333333333333333
DT,RBR,IN,0.03125
DT,RBR,NNP,0.052083333333333336
DT,RBR,NN,0.010416666666666666
DT,RBR,RB,0.13541666666666666
DT,RBR,NNS,0.10416666666666667
DT,RBR,VBZ,0.010416666666666666
DT,RBR,DT,0.010416666666666666
DT,RBR,VBD,0.010416666666666666
DT,RBR,,0.020833333333333332
RBR,PRP,VBP,0.3333333333333333
RBR,PRP,VB,0.3333333333333333
RBR,PRP,VBZ,0.2222222222222222
RBR,PRP,TO,0.07407407407407407
RBR,PRP,VBD,0.037037037037037035
VBP,IN,DT,0.3125
VBP,IN,NNP,0.23863636363636365
VBP,IN,RB,0.011363636363636364
VBP,IN,PRP,0.1590909090909091
VBP,IN,VBG,0.028409090909090908
VBP,IN,NN,0.09659090909090909
VBP,IN,WDT,0.017045454545454544
VBP,IN,VBZ,0.011363636363636364
VBP,IN,TO,0.017045454545454544
VBP,IN,IN,0.028409090909090908
VBP,IN,NNS,0.022727272727272728
VBP,IN,JJ,0.017045454545454544
VBP,IN,PRP$,0.017045454545454544
VBP,IN,PDT,0.005681818181818182
VBP,IN,RBR,0.005681818181818182
VBP,IN,VBD,0.011363636363636364
IN,DT,NN,0.8115873763542157
IN,DT,JJR,0.00800753650494583
IN,DT,JJ,0.07253886010362694
IN,DT,NNS,0.05181347150259067
IN,DT,PRP$,0.0037682524729156855
IN,DT,VBD,0.001413094677343382
IN,DT,RB,0.0023551577955723034
IN,DT,NNP,0.024022609514837492
IN,DT,VBG,0.0018841262364578427
IN,DT,IN,0.0037682524729156855
IN,DT,PRP,0.003297220913801225
IN,DT,WP,0.0004710315591144607
IN,DT,VBZ,0.004710315591144607
IN,DT,CD,0.002826189354686764
IN,DT,JJS,0.0023551577955723034
IN,DT,VBP,0.0004710315591144607
IN,DT,VBN,0.0004710315591144607
IN,DT,``,0.0004710315591144607
IN,DT,DT,0.0004710315591144607
IN,DT,RBS,0.0009420631182289214
IN,DT,TO,0.0004710315591144607
IN,DT,NNPS,0.0009420631182289214
IN,DT,CC,0.0004710315591144607
IN,DT,MD,0.0004710315591144607
DT,NN,PRP,0.01513671875
DT,NN,,0.3675130208333333
DT,NN,NN,0.09049479166666667
DT,NN,IN,0.17447916666666666
DT,NN,VBD,0.11507161458333333
DT,NN,TO,0.034342447916666664
DT,NN,NNS,0.007486979166666667
DT,NN,CC,0.027994791666666668
DT,NN,VBZ,0.046875
DT,NN,WRB,0.0027669270833333335
DT,NN,WDT,0.020833333333333332
DT,NN,VBP,0.0030924479166666665
DT,NN,DT,0.0107421875
DT,NN,NNP,0.005533854166666667
DT,NN,MD,0.015950520833333332
DT,NN,JJ,0.007161458333333333
DT,NN,WP,0.025716145833333332
DT,NN,RBR,0.00048828125
DT,NN,RB,0.01025390625
DT,NN,VBN,0.005208333333333333
DT,NN,RP,0.0016276041666666667
DT,NN,VBG,0.0035807291666666665
DT,NN,PRP$,0.0009765625
DT,NN,WP$,0.00146484375
DT,NN,JJS,0.00048828125
DT,NN,PDT,0.0011393229166666667
DT,NN,``,0.00016276041666666666
DT,NN,.,0.0013020833333333333
DT,NN,EX,0.0006510416666666666
DT,NN,JJR,0.0003255208333333333
DT,NN,VB,0.0009765625
DT,NN,CD,0.00016276041666666666
,NNP,IN,0.007876712328767124
,NNP,NN,0.07602739726027398
,NNP,VBD,0.5140410958904109
,NNP,VBG,0.005136986301369863
,NNP,VB,0.002397260273972603
,NNP,RB,0.02773972602739726
,NNP,MD,0.049315068493150684
,NNP,VBZ,0.19452054794520549
,NNP,PRP,0.011986301369863013
,NNP,NNS,0.018493150684931507
,NNP,TO,0.0027397260273972603
,NNP,JJ,0.00684931506849315
,NNP,DT,0.01986301369863014
,NNP,PDT,0.0013698630136986301
,NNP,NNP,0.029794520547945205
,NNP,VBP,0.007191780821917808
,NNP,WDT,0.0017123287671232876
,NNP,VBN,0.0030821917808219177
,NNP,PRP$,0.0006849315068493151
,NNP,CC,0.014041095890410958
,NNP,WP,0.002397260273972603
,NNP,WRB,0.00034246575342465754
,NNP,CD,0.00034246575342465754
,NNP,RBR,0.0006849315068493151
,NNP,JJR,0.00034246575342465754
,NNP,FW,0.00034246575342465754
,NNP,EX,0.00034246575342465754
,NNP,JJS,0.00034246575342465754
NNP,IN,NN,0.0756578947368421
NNP,IN,DT,0.2894736842105263
NNP,IN,PRP,0.12171052631578948
NNP,IN,JJ,0.029605263157894735
NNP,IN,NNP,0.20723684210526316
NNP,IN,CD,0.029605263157894735
NNP,IN,TO,0.013157894736842105
NNP,IN,RB,0.02631578947368421
NNP,IN,JJR,0.006578947368421052
NNP,IN,PRP$,0.15460526315789475
NNP,IN,NNS,0.013157894736842105
NNP,IN,IN,0.006578947368421052
NNP,IN,WP,0.01644736842105263
NNP,IN,WDT,0.003289473684210526
NNP,IN,VBN,0.003289473684210526
NNP,IN,VBG,0.003289473684210526
IN,NN,DT,0.014778325123152709
IN,NN,,0.6342364532019704
IN,NN,NNP,0.009852216748768473
IN,NN,NN,0.07635467980295567
IN,NN,WDT,0.0049261083743842365
IN,NN,PRP,0.01600985221674877
IN,NN,IN,0.0812807881773399
IN,NN,RB,0.008620689655172414
IN,NN,CC,0.019704433497536946
IN,NN,VB,0.006157635467980296
IN,NN,TO,0.019704433497536946
IN,NN,VBZ,0.029556650246305417
IN,NN,VBN,0.007389162561576354
IN,NN,JJ,0.003694581280788177
IN,NN,WP,0.017241379310344827
IN,NN,NNS,0.008620689655172414
IN,NN,VBD,0.013546798029556651
IN,NN,VBG,0.0012315270935960591
IN,NN,MD,0.01600985221674877
IN,NN,PRP$,0.0012315270935960591
IN,NN,VBP,0.003694581280788177
IN,NN,PDT,0.006157635467980296
NN,DT,NNS,0.11678832116788321
NN,DT,NN,0.6861313868613139
NN,DT,JJR,0.0364963503649635
NN,DT,RBR,0.0364963503649635
NN,DT,JJ,0.08029197080291971
NN,DT,CD,0.014598540145985401
NN,DT,VBZ,0.0072992700729927005
NN,DT,RB,0.0072992700729927005
NN,DT,PRP$,0.0072992700729927005
NN,DT,DT,0.0072992700729927005
DT,NNS,VBP,0.17557251908396945
DT,NNS,VBD,0.17709923664122137
DT,NNS,RB,0.016793893129770993
DT,NNS,RP,0.02748091603053435
DT,NNS,IN,0.22595419847328244
DT,NNS,WP,0.022900763358778626
DT,NNS,DT,0.025954198473282442
DT,NNS,TO,0.04885496183206107
DT,NNS,,0.03816793893129771
DT,NNS,VBN,0.021374045801526718
DT,NNS,PDT,0.0015267175572519084
DT,NNS,NNP,0.015267175572519083
DT,NNS,MD,0.04885496183206107
DT,NNS,WDT,0.022900763358778626
DT,NNS,VBG,0.00916030534351145
DT,NNS,CC,0.04580152671755725
DT,NNS,NN,0.016793893129770993
DT,NNS,PRP,0.010687022900763359
DT,NNS,VBZ,0.025954198473282442
DT,NNS,PRP$,0.0015267175572519084
DT,NNS,JJ,0.004580152671755725
DT,NNS,VB,0.010687022900763359
DT,NNS,NNS,0.004580152671755725
DT,NNS,JJR,0.0015267175572519084
VBP,VBG,NNS,0.021739130434782608
VBP,VBG,CD,0.021739130434782608
VBP,VBG,DT,0.2391304347826087
VBP,VBG,NNP,0.043478260869565216
VBP,VBG,PRP$,0.06521739130434782
VBP,VBG,NN,0.13043478260869565
VBP,VBG,IN,0.32608695652173914
VBP,VBG,VBZ,0.021739130434782608
VBP,VBG,TO,0.08695652173913043
VBP,VBG,VBD,0.021739130434782608
VBP,VBG,VBN,0.021739130434782608
VBG,NNS,,0.3448275862068966
VBG,NNS,CC,0.2413793103448276
VBG,NNS,VBP,0.06896551724137931
VBG,NNS,VBZ,0.034482758620689655
VBG,NNS,MD,0.034482758620689655
VBG,NNS,IN,0.13793103448275862
VBG,NNS,VBN,0.034482758620689655
VBG,NNS,RB,0.034482758620689655
VBG,NNS,NNS,0.034482758620689655
VBG,NNS,WRB,0.034482758620689655
NNS,,,1.0
NNP,NN,PRP,0.025477707006369428
NNP,NN,,0.5095541401273885
NNP,NN,IN,0.13694267515923567
NNP,NN,VBD,0.05732484076433121
NNP,NN,NNP,0.03503184713375796
NNP,NN,NN,0.06847133757961783
NNP,NN,NNS,0.014331210191082803
NNP,NN,CC,0.04777070063694268
NNP,NN,TO,0.030254777070063694
NNP,NN,VB,0.006369426751592357
NNP,NN,VBN,0.0031847133757961785
NNP,NN,VBP,0.014331210191082803
NNP,NN,WP$,0.0015923566878980893
NNP,NN,MD,0.011146496815286623
NNP,NN,VBZ,0.020700636942675158
NNP,NN,WP,0.004777070063694267
NNP,NN,DT,0.0031847133757961785
NNP,NN,WDT,0.0015923566878980893
NNP,NN,JJR,0.0015923566878980893
NNP,NN,RB,0.0015923566878980893
NNP,NN,VBG,0.0015923566878980893
NNP,NN,PDT,0.0015923566878980893
NNP,NN,WRB,0.0015923566878980893
PRP,DT,NN,0.603448275862069
PRP,DT,VBP,0.08620689655172414
PRP,DT,JJ,0.10344827586206896
PRP,DT,PRP$,0.017241379310344827
PRP,DT,JJS,0.034482758620689655
PRP,DT,VBD,0.13793103448275862
PRP,DT,RBS,0.017241379310344827
NN,,,1.0
,VBN,VBD,0.29411764705882354
,VBN,MD,0.29411764705882354
,VBN,IN,0.17647058823529413
,VBN,PRP,0.058823529411764705
,VBN,PRP$,0.058823529411764705
,VBN,DT,0.058823529411764705
,VBN,NNP,0.058823529411764705
VBN,VBD,DT,0.2608695652173913
VBN,VBD,PDT,0.043478260869565216
VBN,VBD,IN,0.043478260869565216
VBN,VBD,NNS,0.043478260869565216
VBN,VBD,RB,0.13043478260869565
VBN,VBD,VBN,0.21739130434782608
VBN,VBD,JJ,0.2608695652173913
VBD,DT,NNS,0.08228730822873083
VBD,DT,NN,0.801255230125523
VBD,DT,RBR,0.008368200836820083
VBD,DT,JJS,0.0041841004184100415
VBD,DT,TO,0.001394700139470014
VBD,DT,CD,0.001394700139470014
VBD,DT,MD,0.001394700139470014
VBD,DT,JJ,0.07461645746164575
VBD,DT,NNPS,0.000697350069735007
VBD,DT,NNP,0.011854951185495118
VBD,DT,VBD,0.001394700139470014
VBD,DT,IN,0.002789400278940028
VBD,DT,VBG,0.000697350069735007
VBD,DT,RBS,0.0020920502092050207
VBD,DT,RB,0.001394700139470014
VBD,DT,DT,0.000697350069735007
VBD,DT,VBN,0.001394700139470014
VBD,DT,VBZ,0.000697350069735007
VBD,DT,PRP,0.000697350069735007
VBD,DT,CC,0.000697350069735007
NNP,VBD,PRP$,0.03829160530191458
NNP,VBD,DT,0.2960235640648012
NNP,VBD,IN,0.13500245459008345
NNP,VBD,PRP,0.056455571919489446
NNP,VBD,NN,0.053019145802650956
NNP,VBD,NNS,0.02110947471772214
NNP,VBD,RP,0.012272950417280314
NNP,VBD,NNP,0.12665684830633284
NNP,VBD,JJ,0.026509572901325478
NNP,VBD,TO,0.0702012763868434
NNP,VBD,RB,0.03485517918507609
NNP,VBD,PDT,0.0014727540500736377
NNP,VBD,,0.014727540500736377
NNP,VBD,WDT,0.0019636720667648502
NNP,VBD,VBN,0.043200785468826705
NNP,VBD,WRB,0.005891016200294551
NNP,VBD,VB,0.010309278350515464
NNP,VBD,VBD,0.009818360333824251
NNP,VBD,VBG,0.02110947471772214
NNP,VBD,RBR,0.0029455081001472753
NNP,VBD,JJS,0.0004909180166912126
NNP,VBD,.,0.0019636720667648502
NNP,VBD,CD,0.0019636720667648502
NNP,VBD,EX,0.0014727540500736377
NNP,VBD,MD,0.0009818360333824251
NNP,VBD,CC,0.006381934216985763
NNP,VBD,JJR,0.0014727540500736377
NNP,VBD,VBZ,0.0019636720667648502
NNP,VBD,WP,0.0009818360333824251
NNP,VBD,VBP,0.0004909180166912126
VBD,PRP$,NN,0.7295597484276729
VBD,PRP$,NNS,0.11320754716981132
VBD,PRP$,TO,0.031446540880503145
VBD,PRP$,DT,0.012578616352201259
VBD,PRP$,JJ,0.07547169811320754
VBD,PRP$,NNP,0.012578616352201259
VBD,PRP$,PRP$,0.006289308176100629
VBD,PRP$,NNPS,0.006289308176100629
VBD,PRP$,VBG,0.006289308176100629
VBD,PRP$,,0.006289308176100629
PRP$,NN,IN,0.16174183514774496
PRP$,NN,,0.4758942457231726
PRP$,NN,CC,0.04510108864696734
PRP$,NN,NN,0.104199066874028
PRP$,NN,VBD,0.04043545878693624
PRP$,NN,DT,0.02332814930015552
PRP$,NN,VBZ,0.041990668740279936
PRP$,NN,TO,0.024883359253499222
PRP$,NN,RB,0.01866251944012442
PRP$,NN,PRP,0.012441679626749611
PRP$,NN,WDT,0.003110419906687403
PRP$,NN,WP,0.006220839813374806
PRP$,NN,VBN,0.0015552099533437014
PRP$,NN,MD,0.02177293934681182
PRP$,NN,VBG,0.003110419906687403
PRP$,NN,WRB,0.0015552099533437014
PRP$,NN,JJ,0.0015552099533437014
PRP$,NN,NNS,0.003110419906687403
PRP$,NN,VBP,0.004665629860031105
PRP$,NN,NNP,0.003110419906687403
PRP$,NN,EX,0.0015552099533437014
NN,IN,IN,0.011474469305794608
NN,IN,DT,0.3993115318416523
NN,IN,NN,0.1629374641422834
NN,IN,VBG,0.01434308663224326
NN,IN,NNS,0.03098106712564544
NN,IN,PRP,0.08433734939759036
NN,IN,RB,0.004589787722317842
NN,IN,PRP$,0.058519793459552494
NN,IN,PDT,0.0005737234652897303
NN,IN,NNP,0.17096959265633965
NN,IN,WDT,0.013195639701663799
NN,IN,JJ,0.022948938611589215
NN,IN,CC,0.0034423407917383822
NN,IN,WP,0.004016064257028112
NN,IN,VBZ,0.0005737234652897303
NN,IN,VBP,0.0005737234652897303
NN,IN,VBD,0.002868617326448652
NN,IN,CD,0.007458405048766495
NN,IN,NNPS,0.0005737234652897303
NN,IN,$,0.0011474469305794606
NN,IN,TO,0.0011474469305794606
NN,IN,``,0.0005737234652897303
NN,IN,VBN,0.0011474469305794606
NN,IN,WP$,0.0011474469305794606
NN,IN,MD,0.0005737234652897303
NN,IN,EX,0.0005737234652897303
IN,IN,DT,0.4492753623188406
IN,IN,NNP,0.12318840579710146
IN,IN,JJ,0.050724637681159424
IN,IN,NN,0.16666666666666666
IN,IN,PRP,0.09420289855072464
IN,IN,PRP$,0.036231884057971016
IN,IN,WDT,0.007246376811594203
IN,IN,VBD,0.043478260869565216
IN,IN,PDT,0.007246376811594203
IN,IN,CD,0.007246376811594203
IN,IN,NNS,0.014492753623188406
VBG,DT,NN,0.8870967741935484
VBG,DT,NNP,0.03225806451612903
VBG,DT,JJR,0.016129032258064516
VBG,DT,NNS,0.016129032258064516
VBG,DT,JJ,0.04032258064516129
VBG,DT,VBP,0.008064516129032258
NNS,VBD,DT,0.2553191489361702
NNS,VBD,IN,0.14468085106382977
NNS,VBD,JJ,0.06808510638297872
NNS,VBD,VBN,0.14468085106382977
NNS,VBD,NN,0.10638297872340426
NNS,VBD,PRP$,0.02553191489361702
NNS,VBD,PRP,0.02553191489361702
NNS,VBD,RB,0.05106382978723404
NNS,VBD,PDT,0.00425531914893617
NNS,VBD,TO,0.0425531914893617
NNS,VBD,,0.01702127659574468
NNS,VBD,VBG,0.03829787234042553
NNS,VBD,NNS,0.01702127659574468
NNS,VBD,NNP,0.0425531914893617
NNS,VBD,RP,0.01276595744680851
NNS,VBD,WP,0.00425531914893617
